supermarket_EDLP_0,supermarket_Dynamic_1
1050140,2021865.0
1066296,2058834.0
1082452,2097208.0
1098608,2137497.0
1114764,2176691.0
1130920,2215895.0
1147076,2255114.0
1163232,2295118.0
1179388,2334067.0
1195544,2372941.0
1211700,2413180.0
1227856,2450374.0
1244012,2488163.0
1260168,2524757.0
1276324,2561951.0
1292480,2600390.0
1308636,2636219.0
1324792,2671243.0
1340948,2707172.0
1357104,2741706.0
1373260,2777000.0
1389416,2811684.0
1405572,2846358.0
1421728,2882107.0
1437884,2918841.0
1454040,2955910.0
1470196,2992954.0
1486352,3031158.0
1502508,3066622.0
1518664,3099061.0
1534820,3132240.0
1550976,3166064.0
1567132,3196693.0
1583288,3227947.0
1599444,3259061.0
1615600,3289730.0
1631756,3321984.0
1647912,3350803.0
1664068,3380657.0
1680224,3412086.0
1696380,3442385.0
1712536,3472729.0
1728692,3503833.0
1744848,3534952.0
1761004,3567356.0
1777160,3599835.0
1793316,3632824.0
1809472,3665793.0
1825628,3700027.0
1841784,3735231.0
1857940,3771195.0
1874096,3803634.0
1890252,3836648.0
1906408,3869392.0
1922564,3903431.0
1938720,3938345.0
1954876,3972864.0
1971032,4008213.0
1987188,4044307.0
2003344,4077366.0
2019500,4110980.0
2035656,4143894.0
2051812,4176448.0
2067968,4209907.0
2084124,4242201.0
2100280,4276235.0
2116436,4308664.0
2132592,4341613.0
2148748,4374482.0
2164904,4407626.0
2181060,4440000.0
2197216,4472824.0
2213372,4505613.0
2229528,4539282.0
2245684,4569811.0
2261840,4600400.0
2277996,4631514.0
2294152,4662648.0
2310308,4693297.0
2326464,4724856.0
2342620,4758290.0
2358776,4792729.0
2374932,4827798.0
2391088,4862492.0
2407244,4898336.0
2423400,4931005.0
2439556,4964429.0
2455712,4999348.0
2471868,5035062.0
2488024,5070191.0
2504180,5107040.0
2520336,5145109.0
2536492,5180748.0
2552648,5215737.0
2568804,5251241.0
2584960,5283530.0
2601116,5316474.0
2617272,5350063.0
2633428,5382592.0
2649584,5416896.0
2665740,5448550.0
2681896,5476854.0
2698052,5505518.0
2714208,5534037.0
2730364,5562261.0
2746520,5591975.0
2762676,5618949.0
